result:
nproc | rolling | time_intervals |       tot_time_avg | tot_time_min | tot_time_max |      comm_time_avg | max_iters |                T1 |                 T2 |  Nx |  stol |   tol | err_max
------+---------+----------------+--------------------+--------------+--------------+--------------------+-----------+-------------------+--------------------+-----+-------+-------+--------
    4 |      32 |              2 |           9.988559 |      9.75156 |      10.1275 |           2.882696 |       3.0 | 3.141592653589793 | 3.3015926535897933 | 400 | 1e-10 | 1e-09 |
    2 |      64 |              1 |           6.292854 |      6.18316 |      6.35415 |           1.438806 |       1.0 | 3.141592653589793 | 3.3015926535897933 | 400 | 1e-10 | 1e-09 |
    8 |      16 |              4 |  5.962479999999999 |      5.91205 |      6.01391 | 1.9043009999999998 |       3.0 | 3.141592653589793 | 3.3015926535897933 | 400 | 1e-10 | 1e-09 |
  128 |       1 |             64 |           0.386913 |      0.37912 |      0.39996 |           0.176497 |       2.0 | 3.141592653589793 | 3.3015926535897933 | 400 | 1e-10 | 1e-09 |
   64 |       2 |             32 |           1.002004 |       0.9959 |      1.01522 |           0.423428 |       3.0 | 3.141592653589793 | 3.3015926535897933 | 400 | 1e-10 | 1e-09 |
   32 |       4 |             16 | 1.9144360000000002 |      1.87703 |      1.92882 | 0.7227589999999999 |       3.0 | 3.141592653589793 | 3.3015926535897933 | 400 | 1e-10 | 1e-09 |
   16 |       8 |              8 |           3.586575 |      3.56817 |       3.6141 | 1.2670180000000002 |       3.0 | 3.141592653589793 | 3.3015926535897933 | 400 | 1e-10 | 1e-09 |
