result:
nproc | rolling | time_intervals |       tot_time_avg | tot_time_min | tot_time_max |      comm_time_avg | max_iters |  T1 |      T2 |  Nx |  stol |       tol | err_max
------+---------+----------------+--------------------+--------------+--------------+--------------------+-----------+-----+---------+-----+-------+-----------+--------
    4 |      32 |              2 | 46.006342000000004 |     45.66175 |     46.43125 |          14.978052 |       3.0 | 0.0 | 0.00064 | 800 | 1e-13 | 3.125e-11 |
  128 |       1 |             64 | 2.6476940000000004 |      2.61628 |       2.6805 | 1.1714959999999999 |       3.0 | 0.0 | 0.00064 | 800 | 1e-13 |     1e-09 |
    2 |      64 |              1 |          27.407952 |     27.12635 |     28.30913 |           7.301196 |       1.0 | 0.0 | 0.00064 | 800 | 1e-11 |     1e-09 |
    8 |      16 |              4 | 27.294298999999995 |     26.84213 |      27.6054 |           10.09172 |       3.0 | 0.0 | 0.00064 | 800 | 1e-13 |  6.25e-11 |
   64 |       2 |             32 |           4.693583 |      4.67808 |       4.7289 | 1.9488420000000002 |       3.0 | 0.0 | 0.00064 | 800 | 1e-13 |     5e-10 |
   32 |       4 |             16 |           8.703214 |      8.65952 |      8.72625 |           3.497009 |       3.0 | 0.0 | 0.00064 | 800 | 1e-13 |   2.5e-10 |
   16 |       8 |              8 |          16.062928 |     15.85668 |     16.25394 | 5.9462399999999995 |       3.0 | 0.0 | 0.00064 | 800 | 1e-13 |  1.25e-10 |
